fixture_id,world_cup_year,round,time_elapsed,time_extra,team_id,team_name,player_id,player_name,assist_id,assist_name,event_type,event_detail,event_type_detail,is_goal,goal_type,is_penalty,is_own_goal,is_assist,card_type,substitution_order,player_in,player_out,var_decision,comments,time_bucket,is_first_half,is_second_half,is_extra_time,is_injury_time,is_late_event
208391,2010,Final,106,,9,Spain,33257,David Villa,33413.0,Fernando Torres,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,David Villa,Fernando Torres,,,91-105,False,False,True,False,True
208391,2010,Final,116,,9,Spain,33243,Andrés Iniesta,108.0,Fàbregas,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,91-105,False,False,True,False,True
208392,2010,3rd Place Final,19,,25,Germany,522,T. Müller,50914.0,B. Schweinsteiger,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,16-30,True,False,False,False,False
208392,2010,3rd Place Final,28,,7,Uruguay,274,E. Cavani,157.0,L. Suárez,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,16-30,True,False,False,False,False
208392,2010,3rd Place Final,51,,7,Uruguay,110391,D. Forlán,71370.0,E. Arévalo,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,46-60,False,True,False,False,False
208392,2010,3rd Place Final,56,,25,Germany,114925,M. Jansen,499.0,J. Boateng,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,46-60,False,True,False,False,False
208392,2010,3rd Place Final,73,,25,Germany,114963,Cacau,90642.0,S. Kießling,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,Cacau,S. Kießling,,,61-75,False,True,False,False,False
208392,2010,3rd Place Final,77,,7,Uruguay,115215,D. Pérez,51607.0,W. Gargano,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,D. Pérez,W. Gargano,,,76-90,False,True,False,False,False
208392,2010,3rd Place Final,81,,25,Germany,114925,M. Jansen,752.0,T. Kroos,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,M. Jansen,T. Kroos,,,76-90,False,True,False,False,True
208392,2010,3rd Place Final,82,,25,Germany,868,S. Khedira,,,Goal,Normal Goal,Normal Goal,True,Normal,False,False,False,,,,,,,76-90,False,True,False,False,True
208392,2010,3rd Place Final,88,,7,Uruguay,274,E. Cavani,80823.0,S. Abreu,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,E. Cavani,S. Abreu,,,76-90,False,True,False,False,True
208392,2010,3rd Place Final,90,1.0,25,Germany,1458,M. Özil,49846.0,S. Taşçı,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,M. Özil,S. Taşçı,,,76-90,False,True,False,True,True
208393,2010,Group Stage - 1,46,,1531,South Africa,117954,L. Thwala,98910.0,T. Masilela,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,L. Thwala,T. Masilela,,,46-60,False,True,False,False,False
208393,2010,Group Stage - 1,55,,16,Mexico,35583,P. Aguilar,1573.0,A. Guardado,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,P. Aguilar,A. Guardado,,,46-60,False,True,False,False,False
208393,2010,Group Stage - 1,55,,1531,South Africa,50209,S. Tshabalala,99054.0,K. Dikgacoi,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,46-60,False,True,False,False,False
208393,2010,Group Stage - 1,69,,16,Mexico,51046,C. Vela,117962.0,C. Blanco,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,C. Vela,C. Blanco,,,61-75,False,True,False,False,False
208393,2010,Group Stage - 1,73,,16,Mexico,117955,G. Franco,2886.0,J. Hernández,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,G. Franco,J. Hernández,,,61-75,False,True,False,False,False
208393,2010,Group Stage - 1,79,,16,Mexico,95475,R. Márquez,1573.0,A. Guardado,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,76-90,False,True,False,False,False
208393,2010,Group Stage - 1,83,,1531,South Africa,90513,S. Pienaar,46384.0,B. Parker,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,S. Pienaar,B. Parker,,,76-90,False,True,False,False,True
208394,2010,Group Stage - 1,63,,7,Uruguay,51779,I. Gonzï¿½lez,2613.0,N. Lodeiro,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,I. Gonzï¿½lez,N. Lodeiro,,,61-75,False,True,False,False,False
208394,2010,Group Stage - 1,72,,2,France,114772,N. Anelka,114876.0,T. Henry,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,N. Anelka,T. Henry,,,61-75,False,True,False,False,False
208394,2010,Group Stage - 1,73,,7,Uruguay,157,L. Suï¿½rez,80823.0,S. Abreu,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,L. Suï¿½rez,S. Abreu,,,61-75,False,True,False,False,False
208394,2010,Group Stage - 1,75,,2,France,87057,Y. Gourcuff,113642.0,F. Malouda,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,Y. Gourcuff,F. Malouda,,,61-75,False,True,False,False,False
208394,2010,Group Stage - 1,85,,2,France,21881,S. Govou,35530.0,A. Gignac,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,S. Govou,A. Gignac,,,76-90,False,True,False,False,True
208394,2010,Group Stage - 1,88,,7,Uruguay,115215,D. Pï¿½rez,113997.0,S. Eguren,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,D. Pï¿½rez,S. Eguren,,,76-90,False,True,False,False,True
208395,2010,Group Stage - 1,7,,17,South Korea,99598,Lee Jung-Soo,18900.0,Ki Sung-Yeung,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,0-15,True,False,False,False,False
208395,2010,Group Stage - 1,46,,1117,Greece,114780,G. Karagounis,118005.0,C. Patsatzoglou,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,G. Karagounis,C. Patsatzoglou,,,46-60,False,True,False,False,False
208395,2010,Group Stage - 1,52,,17,South Korea,104256,Park Ji-sung,,,Goal,Normal Goal,Normal Goal,True,Normal,False,False,False,,,,,,,46-60,False,True,False,False,False
208395,2010,Group Stage - 1,59,,1117,Greece,105043,G. Samaras,117939.0,D. Salpingidis,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,G. Samaras,D. Salpingidis,,,46-60,False,True,False,False,False
208395,2010,Group Stage - 1,61,,1117,Greece,113873,A. Charisteas,91269.0,P. Kapetanos,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,A. Charisteas,P. Kapetanos,,,61-75,False,True,False,False,False
208395,2010,Group Stage - 1,75,,17,South Korea,18900,Ki Sung-Yeung,117982.0,Kim Nam-Il,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,Ki Sung-Yeung,Kim Nam-Il,,,61-75,False,True,False,False,False
208395,2010,Group Stage - 1,87,,17,South Korea,34522,Park Chu-Young,99639.0,Lee Seung-Ryul,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,Park Chu-Young,Lee Seung-Ryul,,,76-90,False,True,False,False,True
208395,2010,Group Stage - 1,90,1.0,17,South Korea,2905,Lee Chung-Yong,77123.0,Kim Jae-Sung,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,Lee Chung-Yong,Kim Jae-Sung,,,76-90,False,True,False,True,True
208396,2010,Group Stage - 1,6,,26,Argentina,113865,G. Heinze,117956.0,J. Verón,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,0-15,True,False,False,False,False
208396,2010,Group Stage - 1,52,,19,Nigeria,90675,V. Obinna,80909.0,O. Martins,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,V. Obinna,O. Martins,,,46-60,False,True,False,False,False
208396,2010,Group Stage - 1,60,,19,Nigeria,48155,C. Obasi,29433.0,P. Odemwingie,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,C. Obasi,P. Odemwingie,,,46-60,False,True,False,False,False
208396,2010,Group Stage - 1,74,,26,Argentina,117956,J. Verón,6353.0,M. Rodríguez,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,J. Verón,M. Rodríguez,,,61-75,False,True,False,False,False
208396,2010,Group Stage - 1,74,,19,Nigeria,55522,T. Taiwo,60064.0,K. Uche,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,T. Taiwo,K. Uche,,,61-75,False,True,False,False,False
208396,2010,Group Stage - 1,79,,26,Argentina,2297,G. Higuaín,113937.0,D. Milito,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,G. Higuaín,D. Milito,,,76-90,False,True,False,False,False
208396,2010,Group Stage - 1,85,,26,Argentina,266,Á. Di María,91308.0,N. Burdisso,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,Á. Di María,N. Burdisso,,,76-90,False,True,False,False,True
208397,2010,Group Stage - 1,4,,10,England,105422,S. Gerrard,114851.0,E. Heskey,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,0-15,True,False,False,False,False
208397,2010,Group Stage - 1,31,,10,England,296,J. Milner,103165.0,S. Wright-Phillips,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,J. Milner,S. Wright-Phillips,,,31-45,True,False,False,False,False
208397,2010,Group Stage - 1,40,,2384,USA,105378,C. Dempsey,,,Goal,Normal Goal,Normal Goal,True,Normal,False,False,False,,,,,,,31-45,True,False,False,False,False
208397,2010,Group Stage - 1,46,,10,England,114865,L. King,114819.0,J. Carragher,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,L. King,J. Carragher,,,46-60,False,True,False,False,False
208397,2010,Group Stage - 1,77,,2384,USA,117950,R. Findley,117984.0,E. Buddle,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,R. Findley,E. Buddle,,,76-90,False,True,False,False,False
208397,2010,Group Stage - 1,79,,10,England,114851,E. Heskey,18928.0,P. Crouch,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,E. Heskey,P. Crouch,,,76-90,False,True,False,False,False
208397,2010,Group Stage - 1,86,,2384,USA,50820,J. Altidore,115951.0,S. Holden,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,J. Altidore,S. Holden,,,76-90,False,True,False,False,True
208398,2010,Group Stage - 1,53,,1091,Slovenia,7740,Z. Dedič,92056.0,Z. Ljubijankič,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,Z. Dedič,Z. Ljubijankič,,,46-60,False,True,False,False,False
208398,2010,Group Stage - 1,58,,1532,Algeria,86998,R. Djebbour,115173.0,A. Ghezzal,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,R. Djebbour,A. Ghezzal,,,46-60,False,True,False,False,False
208398,2010,Group Stage - 1,79,,1091,Slovenia,114776,R. Koren,53702.0,B. Jokić,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,76-90,False,True,False,False,False
208398,2010,Group Stage - 1,80,,1532,Algeria,77189,K. Matmour,118011.0,R. Saïfi,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,K. Matmour,R. Saïfi,,,76-90,False,True,False,False,True
208398,2010,Group Stage - 1,82,,1532,Algeria,104131,F. Kadir,19301.0,A. Guédioura,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,F. Kadir,A. Guédioura,,,76-90,False,True,False,False,True
208398,2010,Group Stage - 1,84,,1091,Slovenia,30559,V. Birsa,91662.0,N. Pečnik,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,V. Birsa,N. Pečnik,,,76-90,False,True,False,False,True
208398,2010,Group Stage - 1,87,,1091,Slovenia,116233,A. Radosavljevič,118014.0,A. Komac,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,A. Radosavljevič,A. Komac,,,76-90,False,True,False,False,True
208399,2010,Group Stage - 1,62,,14,Serbia,359,N. Milijaš,48385.0,Z. Kuzmanović,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,N. Milijaš,Z. Kuzmanović,,,61-75,False,True,False,False,False
208399,2010,Group Stage - 1,69,,14,Serbia,115957,N. Žigić,89024.0,D. Lazović,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,N. Žigić,D. Lazović,,,61-75,False,True,False,False,False
208399,2010,Group Stage - 1,73,,1504,Ghana,191,K. Asamoah,115421.0,S. Appiah,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,K. Asamoah,S. Appiah,,,61-75,False,True,False,False,False
208399,2010,Group Stage - 1,76,,14,Serbia,114211,M. Jovanović,22091.0,N. Subotić,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,M. Jovanović,N. Subotić,,,76-90,False,True,False,False,False
208399,2010,Group Stage - 1,84,,1504,Ghana,3431,A. Gyan,,,Goal,Penalty,Penalty Goal,True,Penalty,True,False,False,,,,,,,76-90,False,True,False,False,True
208399,2010,Group Stage - 1,90,1.0,1504,Ghana,152,K. Boateng,117985.0,L. Addy,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,K. Boateng,L. Addy,,,76-90,False,True,False,True,True
208399,2010,Group Stage - 1,90,3.0,1504,Ghana,3431,A. Gyan,94031.0,Q. Owusu-Abeyie,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,A. Gyan,Q. Owusu-Abeyie,,,76-90,False,True,False,True,True
208400,2010,Group Stage - 1,8,,25,Germany,33255,L. Podolski,522.0,T. Müller,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,0-15,True,False,False,False,False
208400,2010,Group Stage - 1,26,,25,Germany,115068,M. Klose,90656.0,P. Lahm,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,16-30,True,False,False,False,False
208400,2010,Group Stage - 1,46,,20,Australia,114892,V. Grella,7024.0,B. Holman,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,V. Grella,B. Holman,,,46-60,False,True,False,False,False
208400,2010,Group Stage - 1,64,,20,Australia,77108,R. García,111263.0,N. Rukavytsya,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,R. García,N. Rukavytsya,,,61-75,False,True,False,False,False
208400,2010,Group Stage - 1,67,,25,Germany,522,T. Müller,33255.0,L. Podolski,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,61-75,False,True,False,False,False
208400,2010,Group Stage - 1,68,,25,Germany,115068,M. Klose,114963.0,Cacau,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,M. Klose,Cacau,,,61-75,False,True,False,False,False
208400,2010,Group Stage - 1,70,,25,Germany,114963,Cacau,1458.0,M. Özil,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,61-75,False,True,False,False,False
208400,2010,Group Stage - 1,74,,25,Germany,1458,M. Özil,26314.0,M. Gómez,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,M. Özil,M. Gómez,,,61-75,False,True,False,False,False
208400,2010,Group Stage - 1,74,,20,Australia,104259,B. Emerton,19189.0,M. Jedinak,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,B. Emerton,M. Jedinak,,,61-75,False,True,False,False,False
208400,2010,Group Stage - 1,81,,25,Germany,33255,L. Podolski,358.0,M. Marin,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,L. Podolski,M. Marin,,,76-90,False,True,False,False,True
208401,2010,Group Stage - 1,46,,1118,Netherlands,114778,D. Agger,,,Goal,Own Goal,Own Goal,True,Own Goal,False,True,False,,,,,,,46-60,False,True,False,False,False
208401,2010,Group Stage - 1,56,,21,Denmark,70926,T. Enevoldsen,117964.0,J. Grønkjær,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,T. Enevoldsen,J. Grønkjær,,,46-60,False,True,False,False,False
208401,2010,Group Stage - 1,62,,21,Denmark,1187,N. Bendtner,118021.0,M. Beckmann,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,N. Bendtner,M. Beckmann,,,61-75,False,True,False,False,False
208401,2010,Group Stage - 1,67,,1118,Netherlands,114799,R. van der Vaart,49852.0,E. Elia,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,R. van der Vaart,E. Elia,,,61-75,False,True,False,False,False
208401,2010,Group Stage - 1,73,,21,Denmark,113810,T. Kahlenberg,174.0,C. Eriksen,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,T. Kahlenberg,C. Eriksen,,,61-75,False,True,False,False,False
208401,2010,Group Stage - 1,77,,1118,Netherlands,37162,R. van Persie,72157.0,I. Afellay,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,R. van Persie,I. Afellay,,,76-90,False,True,False,False,False
208401,2010,Group Stage - 1,85,,1118,Netherlands,93990,D. Kuijt,,,Goal,Normal Goal,Normal Goal,True,Normal,False,False,False,,,,,,,76-90,False,True,False,False,True
208401,2010,Group Stage - 1,88,,1118,Netherlands,42188,N. de Jong,114151.0,D. de Zeeuw,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,N. de Jong,D. de Zeeuw,,,76-90,False,True,False,False,True
208402,2010,Group Stage - 1,39,,12,Japan,6857,K. Honda,33825.0,D. Matsui,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,31-45,True,False,False,False,False
208402,2010,Group Stage - 1,63,,1530,Cameroon,286,J. Matip,105062.0,A. Emaná,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,J. Matip,A. Emaná,,,61-75,False,True,False,False,False
208402,2010,Group Stage - 1,69,,12,Japan,33825,D. Matsui,18787.0,S. Okazaki,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,D. Matsui,S. Okazaki,,,61-75,False,True,False,False,False
208402,2010,Group Stage - 1,75,,1530,Cameroon,105282,J. Makoun,118023.0,G. N'Djitap,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,J. Makoun,G. N'Djitap,,,61-75,False,True,False,False,False
208402,2010,Group Stage - 1,75,,1530,Cameroon,275,E. Choupo-Moting,115070.0,M. Idrissou,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,E. Choupo-Moting,M. Idrissou,,,61-75,False,True,False,False,False
208402,2010,Group Stage - 1,82,,12,Japan,33290,Y. Ōkubo,33652.0,K. Yano,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,Y. Ōkubo,K. Yano,,,76-90,False,True,False,False,True
208402,2010,Group Stage - 1,88,,12,Japan,1819,M. Hasebe,91964.0,J. Inamoto,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,M. Hasebe,J. Inamoto,,,76-90,False,True,False,False,True
208403,2010,Group Stage - 1,39,,2380,Paraguay,70752,A. Alcáraz,117957.0,A. Torres,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,31-45,True,False,False,False,False
208403,2010,Group Stage - 1,46,,768,Italy,254,G. Buffon,30764.0,F. Marchetti,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,G. Buffon,F. Marchetti,,,46-60,False,True,False,False,False
208403,2010,Group Stage - 1,59,,768,Italy,1214,C. Marchisio,115079.0,M. Camoranesi,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,C. Marchisio,M. Camoranesi,,,46-60,False,True,False,False,False
208403,2010,Group Stage - 1,60,,2380,Paraguay,117957,A. Torres,70837.0,J. Santana,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,A. Torres,J. Santana,,,46-60,False,True,False,False,False
208403,2010,Group Stage - 1,63,,768,Italy,779,D. De Rossi,91469.0,S. Pepe,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,61-75,False,True,False,False,False
208403,2010,Group Stage - 1,68,,2380,Paraguay,70569,N. Valdez,70775.0,R. Santa Cruz,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,N. Valdez,R. Santa Cruz,,,61-75,False,True,False,False,False
208403,2010,Group Stage - 1,72,,768,Italy,91419,A. Gilardino,115141.0,A. Di Natale,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,A. Gilardino,A. Di Natale,,,61-75,False,True,False,False,False
208403,2010,Group Stage - 1,76,,2380,Paraguay,6188,L. Barrios,70475.0,O. Cardozo,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,L. Barrios,O. Cardozo,,,76-90,False,True,False,False,False
