fixture_id,world_cup_year,round,time_elapsed,time_extra,team_id,team_name,player_id,player_name,assist_id,assist_name,event_type,event_detail,comments
208406,2010,Group Stage - 1,78,,6,Brazil,105404,Kaká,80559.0,Nilmar,subst,Substitution 2,
208406,2010,Group Stage - 1,80,,1561,North Korea,104288,Mun In-Guk,118038.0,Kim Kum-Il,subst,Substitution 1,
208406,2010,Group Stage - 1,84,,6,Brazil,9929,Felipe Melo,12788.0,Ramires,subst,Substitution 3,
208406,2010,Group Stage - 1,89,,1561,North Korea,104382,Ji Yun-Nam,33351.0,Chong Tese,Goal,Normal Goal,
208407,2010,Group Stage - 1,34,,2383,Chile,11825,J. Beausejour,1344.0,M. Isla,Goal,Normal Goal,
208407,2010,Group Stage - 1,52,,2383,Chile,35944,R. Millar,2551.0,G. Jara,subst,Substitution 1,
208407,2010,Group Stage - 1,60,,4672,Honduras,117960,C. Pavón,109076.0,G. Welcome,subst,Substitution 1,
208407,2010,Group Stage - 1,66,,4672,Honduras,117961,A. Guevara,27548.0,H. Thomas,subst,Substitution 2,
208407,2010,Group Stage - 1,78,,4672,Honduras,27514,R. Núñez,88996.0,W. Martínez,subst,Substitution 3,
208407,2010,Group Stage - 1,81,,2383,Chile,151,A. Vidal,117952.0,P. Contreras,subst,Substitution 2,
208407,2010,Group Stage - 1,87,,2383,Chile,11430,J. Valdivia,12313.0,M. González,subst,Substitution 3,
208408,2010,Group Stage - 1,36,,15,Switzerland,104780,P. Senderos,949.0,S. von Bergen,subst,Substitution 1,
208408,2010,Group Stage - 1,52,,15,Switzerland,1816,G. Fernandes,,,Goal,Normal Goal,
208408,2010,Group Stage - 1,61,,9,Spain,144,Sergio Busquets,33413.0,Fernando Torres,subst,Substitution 1,
208408,2010,Group Stage - 1,62,,9,Spain,634,David Silva,2054.0,Navas,subst,Substitution 2,
208408,2010,Group Stage - 1,77,,9,Spain,33243,Andrés Iniesta,2299.0,Pedro,subst,Substitution 3,
208408,2010,Group Stage - 1,79,,15,Switzerland,457,E. Derdiyok,118046.0,H. Yakin,subst,Substitution 2,
208408,2010,Group Stage - 1,90,2.0,15,Switzerland,48486,T. Barnetta,114993.0,M. Eggimann,subst,Substitution 3,
208409,2010,Group stage - 2,24,,7,Uruguay,110391,D. Forlï¿½n,,,Goal,Normal Goal,
208409,2010,Group stage - 2,57,,1531,South Africa,46340,R. Letsholonyane,99042.0,S. Moriri,subst,Substitution 1,
208409,2010,Group stage - 2,71,,7,Uruguay,101829,J. Fucile,51719.0,ï¿½. Fernï¿½ndez,subst,Substitution 1,
208409,2010,Group stage - 2,79,,1531,South Africa,90513,S. Pienaar,46481.0,M. Josephs,subst,Substitution 2,
208409,2010,Group stage - 2,80,,7,Uruguay,110391,D. Forlï¿½n,157.0,L. Suï¿½rez,Goal,Penalty,
208409,2010,Group stage - 2,90,,7,Uruguay,274,E. Cavani,51586.0,S. Fernï¿½ndez,subst,Substitution 2,
208409,2010,Group stage - 2,90,1.0,7,Uruguay,115215,D. Pï¿½rez,51607.0,W. Gargano,subst,Substitution 3,
208409,2010,Group stage - 2,90,5.0,7,Uruguay,51570,ï¿½. Pereira,157.0,L. Suï¿½rez,Goal,Normal Goal,
208410,2010,Group Stage - 2,16,,26,Argentina,34522,Park Chu-Young,,,Goal,Own Goal,
208410,2010,Group Stage - 2,23,,26,Argentina,115219,W. Samuel,91308.0,N. Burdisso,subst,Substitution 1,
208410,2010,Group Stage - 2,33,,26,Argentina,2297,G. Higuaín,91308.0,N. Burdisso,Goal,Normal Goal,
208410,2010,Group Stage - 2,45,,17,South Korea,2905,Lee Chung-Yong,,,Goal,Normal Goal,
208410,2010,Group Stage - 2,46,,17,South Korea,18900,Ki Sung-Yeung,117982.0,Kim Nam-Il,subst,Substitution 1,
208410,2010,Group Stage - 2,75,,26,Argentina,5982,C. Tevez,642.0,S. Agüero,subst,Substitution 2,
208410,2010,Group Stage - 2,76,,26,Argentina,2297,G. Higuaín,,,Goal,Normal Goal,
208410,2010,Group Stage - 2,80,,26,Argentina,2297,G. Higuaín,642.0,S. Agüero,Goal,Normal Goal,
208410,2010,Group Stage - 2,81,,17,South Korea,34522,Park Chu-Young,34401.0,Lee Dong-Gook,subst,Substitution 2,
208410,2010,Group Stage - 2,82,,26,Argentina,2297,G. Higuaín,75840.0,M. Bolatti,subst,Substitution 3,
208411,2010,Group Stage - 2,16,,19,Nigeria,60064,K. Uche,,,Goal,Normal Goal,
208411,2010,Group Stage - 2,37,,1117,Greece,1450,S. Papastathopoulos,105043.0,G. Samaras,subst,Substitution 1,
208411,2010,Group Stage - 2,44,,1117,Greece,117939,D. Salpingidis,117941.0,K. Katsouranis,Goal,Normal Goal,
208411,2010,Group Stage - 2,46,,19,Nigeria,29433,P. Odemwingie,48155.0,C. Obasi,subst,Substitution 1,
208411,2010,Group Stage - 2,55,,19,Nigeria,55522,T. Taiwo,55393.0,E. Echiejile,subst,Substitution 2,
208411,2010,Group Stage - 2,71,,1117,Greece,1599,V. Torosidis,,,Goal,Normal Goal,
208411,2010,Group Stage - 2,77,,19,Nigeria,55393,E. Echiejile,118009.0,R. Afolabi,subst,Substitution 3,
208411,2010,Group Stage - 2,79,,1117,Greece,105229,T. Gekas,79088.0,S. Ninis,subst,Substitution 2,
208412,2010,Group Stage - 2,31,,16,Mexico,51046,C. Vela,35926.0,P. Barrera,subst,Substitution 1,
208412,2010,Group Stage - 2,46,,2,France,114772,N. Anelka,35530.0,A. Gignac,subst,Substitution 1,
208412,2010,Group Stage - 2,55,,16,Mexico,39108,E. Juárez,2886.0,J. Hernández,subst,Substitution 2,
208412,2010,Group Stage - 2,62,,16,Mexico,117955,G. Franco,117962.0,C. Blanco,subst,Substitution 3,
208412,2010,Group Stage - 2,64,,16,Mexico,2886,J. Hernández,95475.0,R. Márquez,Goal,Normal Goal,
208412,2010,Group Stage - 2,69,,2,France,21881,S. Govou,1367.0,M. Valbuena,subst,Substitution 2,
208412,2010,Group Stage - 2,79,,16,Mexico,117962,C. Blanco,,,Goal,Penalty,
208413,2010,Group Stage - 2,38,,14,Serbia,114211,M. Jovanović,115957.0,N. Žigić,Goal,Normal Goal,
208413,2010,Group Stage - 2,70,,25,Germany,1458,M. Özil,114963.0,Cacau,subst,Substitution 1,
208413,2010,Group Stage - 2,70,,25,Germany,522,T. Müller,358.0,M. Marin,subst,Substitution 2,
208413,2010,Group Stage - 2,70,,14,Serbia,6833,M. Ninković,81745.0,G. Kačar,subst,Substitution 1,
208413,2010,Group Stage - 2,75,,14,Serbia,48385,Z. Kuzmanović,1491.0,R. Petrović,subst,Substitution 2,
208413,2010,Group Stage - 2,77,,25,Germany,26296,H. Badstuber,26314.0,M. Gómez,subst,Substitution 3,
208413,2010,Group Stage - 2,79,,14,Serbia,114211,M. Jovanović,89024.0,D. Lazović,subst,Substitution 3,
208414,2010,Group Stage - 2,13,,1091,Slovenia,30559,V. Birsa,116233.0,A. Radosavljevič,Goal,Normal Goal,
208414,2010,Group Stage - 2,42,,1091,Slovenia,92056,Z. Ljubijankič,115030.0,M. Novakovič,Goal,Normal Goal,
208414,2010,Group Stage - 2,46,,2384,USA,117950,R. Findley,51314.0,B. Feilhaber,subst,Substitution 1,
208414,2010,Group Stage - 2,46,,2384,USA,35761,José Torres,103219.0,M. Edu,subst,Substitution 2,
208414,2010,Group Stage - 2,48,,2384,USA,105421,L. Donovan,114960.0,S. Cherundolo,Goal,Normal Goal,
208414,2010,Group Stage - 2,74,,1091,Slovenia,92056,Z. Ljubijankič,91662.0,N. Pečnik,subst,Substitution 1,
208414,2010,Group Stage - 2,80,,2384,USA,105412,O. Onyewu,105420.0,H. Gómez,subst,Substitution 3,
208414,2010,Group Stage - 2,82,,2384,USA,50810,M. Bradley,50820.0,J. Altidore,Goal,Normal Goal,
208414,2010,Group Stage - 2,87,,1091,Slovenia,30559,V. Birsa,7740.0,Z. Dedič,subst,Substitution 2,
208414,2010,Group Stage - 2,90,4.0,1091,Slovenia,91662,N. Pečnik,118014.0,A. Komac,subst,Substitution 3,
208415,2010,Group Stage - 2,63,,10,England,18925,A. Lennon,103165.0,S. Wright-Phillips,subst,Substitution 1,
208415,2010,Group Stage - 2,74,,10,England,114851,E. Heskey,1758.0,J. Defoe,subst,Substitution 2,
208415,2010,Group Stage - 2,74,,1532,Algeria,47436,R. Boudebouz,114087.0,D. Abdoun,subst,Substitution 1,
208415,2010,Group Stage - 2,81,,1532,Algeria,20727,K. Ziani,19301.0,A. Guédioura,subst,Substitution 2,
208415,2010,Group Stage - 2,84,,10,England,19153,G. Barry,18928.0,P. Crouch,subst,Substitution 3,
208415,2010,Group Stage - 2,89,,1532,Algeria,104411,H. Yebda,91446.0,D. Mesbah,subst,Substitution 3,
208416,2010,Group Stage - 2,53,,1118,Netherlands,42309,W. Sneijder,,,Goal,Normal Goal,
208416,2010,Group Stage - 2,64,,12,Japan,33825,D. Matsui,33280.0,S. Nakamura,subst,Substitution 1,
208416,2010,Group Stage - 2,72,,1118,Netherlands,114799,R. van der Vaart,49852.0,E. Elia,subst,Substitution 1,
208416,2010,Group Stage - 2,77,,12,Japan,33290,Y. Ōkubo,33782.0,K. Tamada,subst,Substitution 2,
208416,2010,Group Stage - 2,77,,12,Japan,1819,M. Hasebe,18787.0,S. Okazaki,subst,Substitution 3,
208416,2010,Group Stage - 2,83,,1118,Netherlands,42309,W. Sneijder,72157.0,I. Afellay,subst,Substitution 2,
208416,2010,Group Stage - 2,88,,1118,Netherlands,37162,R. van Persie,551.0,K. Huntelaar,subst,Substitution 3,
208417,2010,Group Stage - 2,11,,20,Australia,7024,B. Holman,,,Goal,Normal Goal,
208417,2010,Group Stage - 2,25,,1504,Ghana,3431,A. Gyan,,,Goal,Penalty,
208417,2010,Group Stage - 2,56,,1504,Ghana,115049,P. Tagoe,94031.0,Q. Owusu-Abeyie,subst,Substitution 1,
208417,2010,Group Stage - 2,66,,20,Australia,104161,M. Bresciano,118019.0,S. Chipperfield,subst,Substitution 1,
208417,2010,Group Stage - 2,68,,20,Australia,7024,B. Holman,118020.0,J. Kennedy,subst,Substitution 2,
208417,2010,Group Stage - 2,77,,1504,Ghana,191,K. Asamoah,46716.0,S. Muntari,subst,Substitution 2,
208417,2010,Group Stage - 2,85,,20,Australia,77175,L. Wilkshire,111263.0,N. Rukavytsya,subst,Substitution 3,
208417,2010,Group Stage - 2,87,,1504,Ghana,152,K. Boateng,116180.0,M. Amoah,subst,Substitution 3,
208418,2010,Group Stage - 2,10,,1530,Cameroon,42432,S. Eto'o,101865.0,P. Webó,Goal,Normal Goal,
208418,2010,Group Stage - 2,33,,21,Denmark,1187,N. Bendtner,117966.0,D. Rommedahl,Goal,Normal Goal,
208418,2010,Group Stage - 2,46,,1530,Cameroon,15520,E. Enoh,105282.0,J. Makoun,subst,Substitution 1,
208418,2010,Group Stage - 2,46,,21,Denmark,117963,M. Jørgensen,115104.0,D. Jensen,subst,Substitution 1,
208418,2010,Group Stage - 2,61,,21,Denmark,117966,D. Rommedahl,1187.0,N. Bendtner,Goal,Normal Goal,
208418,2010,Group Stage - 2,67,,21,Denmark,117964,J. Grønkjær,113810.0,T. Kahlenberg,subst,Substitution 2,
208418,2010,Group Stage - 2,72,,1530,Cameroon,19952,S. Bassong,115070.0,M. Idrissou,subst,Substitution 2,
208418,2010,Group Stage - 2,78,,1530,Cameroon,101865,P. Webó,386.0,V. Aboubakar,subst,Substitution 3,
208418,2010,Group Stage - 2,86,,21,Denmark,117965,J. Tomasson,15807.0,J. Poulsen,subst,Substitution 3,
208419,2010,Group Stage - 2,27,,2380,Paraguay,95377,E. Vera,6188.0,L. Barrios,Goal,Normal Goal,
208419,2010,Group Stage - 2,68,,2380,Paraguay,70569,N. Valdez,117957.0,A. Torres,subst,Substitution 1,
208419,2010,Group Stage - 2,70,,773,Slovakia,89134,S. Šesták,66106.0,F. Hološko,subst,Substitution 1,
208419,2010,Group Stage - 2,82,,2380,Paraguay,6188,L. Barrios,70475.0,O. Cardozo,subst,Substitution 2,
208419,2010,Group Stage - 2,83,,773,Slovakia,28616,K. Saláta,1244.0,M. Stoch,subst,Substitution 2,
208419,2010,Group Stage - 2,86,,2380,Paraguay,70740,Cristian Riveros,70725.0,P. Da Silva,Goal,Normal Goal,
208419,2010,Group Stage - 2,88,,2380,Paraguay,95377,E. Vera,30452.0,É. Barreto,subst,Substitution 3,
208420,2010,Group Stage - 2,7,,4673,New Zealand,77145,S. Smeltz,,,Goal,Normal Goal,
208420,2010,Group Stage - 2,29,,768,Italy,115378,V. Iaquinta,,,Goal,Penalty,
208420,2010,Group Stage - 2,46,,768,Italy,91419,A. Gilardino,115141.0,A. Di Natale,subst,Substitution 1,
208420,2010,Group Stage - 2,46,,768,Italy,91469,S. Pepe,115079.0,M. Camoranesi,subst,Substitution 2,
208420,2010,Group Stage - 2,61,,768,Italy,1214,C. Marchisio,30941.0,G. Pazzini,subst,Substitution 3,
208420,2010,Group Stage - 2,63,,4673,New Zealand,82507,R. Fallon,18931.0,C. Wood,subst,Substitution 1,
208420,2010,Group Stage - 2,81,,4673,New Zealand,117959,I. Vicelich,118030.0,J. Christie,subst,Substitution 2,
208420,2010,Group Stage - 2,90,3.0,4673,New Zealand,117958,C. Killen,118031.0,A. Barron,subst,Substitution 3,
208421,2010,Group Stage - 2,25,,6,Brazil,80394,Luís Fabiano,105404.0,Kaká,Goal,Normal Goal,
208421,2010,Group Stage - 2,50,,6,Brazil,80394,Luís Fabiano,,,Goal,Normal Goal,
208421,2010,Group Stage - 2,54,,1501,Ivory Coast,117967,A. Dindane,31032.0,Y. Gervinho,subst,Substitution 1,
208421,2010,Group Stage - 2,62,,6,Brazil,80473,Elano,105404.0,Kaká,Goal,Normal Goal,
208421,2010,Group Stage - 2,67,,6,Brazil,80473,Elano,256.0,Dani Alves,subst,Substitution 1,
208421,2010,Group Stage - 2,68,,1501,Ivory Coast,25352,S. Kalou,117977.0,A. Keïta,subst,Substitution 2,
208421,2010,Group Stage - 2,72,,1501,Ivory Coast,115938,E. Eboué,113635.0,C. Romaric,subst,Substitution 3,
208421,2010,Group Stage - 2,79,,1501,Ivory Coast,102731,D. Drogba,90493.0,Y. Touré,Goal,Normal Goal,
208421,2010,Group Stage - 2,90,3.0,6,Brazil,49851,Robinho,12788.0,Ramires,subst,Substitution 2,
208422,2010,Group Stage - 2,29,,27,Portugal,114800,Raul Meireles,104839.0,Tiago,Goal,Normal Goal,
208422,2010,Group Stage - 2,53,,27,Portugal,116873,Simão,114800.0,Raul Meireles,Goal,Normal Goal,
208422,2010,Group Stage - 2,56,,27,Portugal,41658,Hugo Almeida,41176.0,Fábio Coentrão,Goal,Normal Goal,
208422,2010,Group Stage - 2,58,,1561,North Korea,104374,Pak Nam-Chol,118038.0,Kim Kum-Il,subst,Substitution 1,
208422,2010,Group Stage - 2,58,,1561,North Korea,104288,Mun In-Guk,104381.0,Kim Yong-Jun,subst,Substitution 2,
208422,2010,Group Stage - 2,60,,27,Portugal,104839,Tiago,874.0,Cristiano Ronaldo,Goal,Normal Goal,
208422,2010,Group Stage - 2,70,,27,Portugal,114800,Raul Meireles,30781.0,Miguel Veloso,subst,Substitution 1,
208422,2010,Group Stage - 2,74,,27,Portugal,116873,Simão,104838.0,Duda,subst,Substitution 2,
208422,2010,Group Stage - 2,75,,1561,North Korea,104179,Cha Jong-Hyok,118042.0,Nam Song-Chol,subst,Substitution 3,
208422,2010,Group Stage - 2,77,,27,Portugal,41658,Hugo Almeida,114659.0,Liédson,subst,Substitution 3,
208422,2010,Group Stage - 2,81,,27,Portugal,114659,Liédson,,,Goal,Normal Goal,
208422,2010,Group Stage - 2,87,,27,Portugal,874,Cristiano Ronaldo,114659.0,Liédson,Goal,Normal Goal,
208422,2010,Group Stage - 2,89,,27,Portugal,104839,Tiago,30781.0,Miguel Veloso,Goal,Normal Goal,
208423,2010,Group Stage - 2,42,,15,Switzerland,117969,A. Frei,48486.0,T. Barnetta,subst,Substitution 1,
208423,2010,Group Stage - 2,46,,2383,Chile,117968,H. Suazo,11430.0,J. Valdivia,subst,Substitution 1,
208423,2010,Group Stage - 2,46,,2383,Chile,151,A. Vidal,12313.0,M. González,subst,Substitution 2,
208423,2010,Group Stage - 2,65,,2383,Chile,13582,M. Fernández,11434.0,E. Paredes,subst,Substitution 3,
208423,2010,Group Stage - 2,68,,15,Switzerland,117970,B. Nkufo,457.0,E. Derdiyok,subst,Substitution 2,
208423,2010,Group Stage - 2,75,,2383,Chile,12313,M. González,11434.0,E. Paredes,Goal,Normal Goal,
208423,2010,Group Stage - 2,77,,15,Switzerland,1816,G. Fernandes,26079.0,A. Bunjaku,subst,Substitution 3,
208424,2010,Group Stage - 2,17,,9,Spain,33257,David Villa,136.0,Piqué,Goal,Normal Goal,
208424,2010,Group Stage - 2,46,,4672,Honduras,51259,R. Espinoza,109076.0,G. Welcome,subst,Substitution 1,
208424,2010,Group Stage - 2,51,,9,Spain,33257,David Villa,2054.0,Navas,Goal,Normal Goal,
208424,2010,Group Stage - 2,63,,4672,Honduras,117971,D. Turcios,27514.0,R. Núñez,subst,Substitution 2,
208424,2010,Group Stage - 2,66,,9,Spain,42041,Xavi,108.0,Fàbregas,subst,Substitution 1,
208424,2010,Group Stage - 2,70,,9,Spain,33413,Fernando Torres,901.0,Mata,subst,Substitution 2,
208424,2010,Group Stage - 2,77,,9,Spain,738,Sergio Ramos,90521.0,Arbeloa,subst,Substitution 3,
208424,2010,Group Stage - 2,84,,4672,Honduras,115364,D. Suazo,88908.0,J. Palacios,subst,Substitution 3,
208425,2010,Group Stage - 3,20,,1531,South Africa,46332,B. Khumalo,50209.0,S. Tshabalala,Goal,Normal Goal,
208425,2010,Group Stage - 3,37,,1531,South Africa,117972,K. Mphela,,,Goal,Normal Goal,
208425,2010,Group Stage - 3,46,,2,France,35530,A. Gignac,113642.0,F. Malouda,subst,Substitution 1,
208425,2010,Group Stage - 3,55,,2,France,113662,D. Cissé,114876.0,T. Henry,subst,Substitution 2,
208425,2010,Group Stage - 3,56,,1531,South Africa,46197,A. Ngcongca,99001.0,S. Gaxa,subst,Substitution 1,
208425,2010,Group Stage - 3,68,,1531,South Africa,46384,B. Parker,46505.0,S. Nomvethe,subst,Substitution 2,
208425,2010,Group Stage - 3,70,,2,France,113642,F. Malouda,515.0,F. Ribéry,Goal,Normal Goal,
208425,2010,Group Stage - 3,78,,1531,South Africa,99033,T. Khuboni,46285.0,T. Modise,subst,Substitution 3,
208425,2010,Group Stage - 3,82,,2,France,87051,A. Diarra,21881.0,S. Govou,subst,Substitution 3,
208426,2010,Group stage - 4,43,,7,Uruguay,157,L. Suï¿½rez,274.0,E. Cavani,Goal,Normal Goal,
208426,2010,Group stage - 4,46,,16,Mexico,1573,A. Guardado,35926.0,P. Barrera,subst,Substitution 1,
208426,2010,Group stage - 4,57,,16,Mexico,2874,H. Moreno,117993.0,I. Castro,subst,Substitution 2,
208426,2010,Group stage - 4,63,,16,Mexico,117962,C. Blanco,2886.0,J. Hernï¿½ndez,subst,Substitution 3,
208426,2010,Group stage - 4,77,,7,Uruguay,51570,ï¿½. Pereira,117979.0,A. Scotti,subst,Substitution 1,
208426,2010,Group stage - 4,85,,7,Uruguay,157,L. Suï¿½rez,51719.0,ï¿½. Fernï¿½ndez,subst,Substitution 2,
208427,2010,Group Stage - 3,12,,19,Nigeria,60064,K. Uche,118008.0,C. Odiah,Goal,Normal Goal,
208427,2010,Group Stage - 3,38,,17,South Korea,99598,Lee Jung-Soo,18900.0,Ki Sung-Yeung,Goal,Normal Goal,
208427,2010,Group Stage - 3,46,,19,Nigeria,114797,J. Yobo,55393.0,E. Echiejile,subst,Substitution 1,
208427,2010,Group Stage - 3,49,,17,South Korea,34522,Park Chu-Young,,,Goal,Normal Goal,
208427,2010,Group Stage - 3,57,,19,Nigeria,117973,N. Kanu,80909.0,O. Martins,subst,Substitution 2,
208427,2010,Group Stage - 3,64,,17,South Korea,34703,Yeom Ki-Hun,117982.0,Kim Nam-Il,subst,Substitution 1,
208427,2010,Group Stage - 3,69,,19,Nigeria,114862,Y. Aiyegbeni,,,Goal,Penalty,
208427,2010,Group Stage - 3,70,,19,Nigeria,114862,Y. Aiyegbeni,90675.0,V. Obinna,subst,Substitution 3,
208427,2010,Group Stage - 3,87,,17,South Korea,18900,Ki Sung-Yeung,77123.0,Kim Jae-Sung,subst,Substitution 2,
208427,2010,Group Stage - 3,90,3.0,17,South Korea,34522,Park Chu-Young,99382.0,Kim Dong-Jin,subst,Substitution 3,
208428,2010,Group Stage - 3,46,,1117,Greece,114780,G. Karagounis,115337.0,N. Spyropoulos,subst,Substitution 1,
208428,2010,Group Stage - 3,54,,1117,Greece,117941,K. Katsouranis,79088.0,S. Ninis,subst,Substitution 2,
208428,2010,Group Stage - 3,55,,1117,Greece,1599,V. Torosidis,118005.0,C. Patsatzoglou,subst,Substitution 3,
208428,2010,Group Stage - 3,63,,26,Argentina,6353,M. Rodríguez,266.0,Á. Di María,subst,Substitution 1,
208428,2010,Group Stage - 3,77,,26,Argentina,642,S. Agüero,781.0,J. Pastore,subst,Substitution 2,
208428,2010,Group Stage - 3,77,,26,Argentina,104837,M. Demichelis,113937.0,D. Milito,Goal,Normal Goal,
208428,2010,Group Stage - 3,80,,26,Argentina,113937,D. Milito,106669.0,M. Palermo,subst,Substitution 3,
208428,2010,Group Stage - 3,89,,26,Argentina,106669,M. Palermo,,,Goal,Normal Goal,
208429,2010,Group Stage - 3,23,,10,England,1758,J. Defoe,296.0,J. Milner,Goal,Normal Goal,
208429,2010,Group Stage - 3,62,,1091,Slovenia,92056,Z. Ljubijankič,7740.0,Z. Dedič,subst,Substitution 1,
208429,2010,Group Stage - 3,72,,10,England,50773,W. Rooney,102748.0,J. Cole,subst,Substitution 1,
208429,2010,Group Stage - 3,79,,1091,Slovenia,105757,A. Kirm,37135.0,T. Matavž,subst,Substitution 2,
208429,2010,Group Stage - 3,86,,10,England,1758,J. Defoe,114851.0,E. Heskey,subst,Substitution 2,
208430,2010,Group Stage - 3,46,,2384,USA,105420,H. Gómez,51314.0,B. Feilhaber,subst,Substitution 1,
208430,2010,Group Stage - 3,64,,2384,USA,103219,M. Edu,117984.0,E. Buddle,subst,Substitution 2,
208430,2010,Group Stage - 3,65,,1532,Algeria,86998,R. Djebbour,115173.0,A. Ghezzal,subst,Substitution 1,
208430,2010,Group Stage - 3,69,,1532,Algeria,20727,K. Ziani,19301.0,A. Guédioura,subst,Substitution 2,
208430,2010,Group Stage - 3,80,,2384,USA,111260,J. Bornstein,51076.0,D. Beasley,subst,Substitution 3,
208430,2010,Group Stage - 3,85,,1532,Algeria,77189,K. Matmour,118011.0,R. Saïfi,subst,Substitution 3,
208430,2010,Group Stage - 3,90,,2384,USA,105421,L. Donovan,,,Goal,Normal Goal,
208431,2010,Group Stage - 3,62,,14,Serbia,113675,M. Krasić,45838.0,Z. Tošić,subst,Substitution 1,
208431,2010,Group Stage - 3,66,,20,Australia,6863,C. Valeri,7024.0,B. Holman,subst,Substitution 1,
208431,2010,Group Stage - 3,66,,20,Australia,104161,M. Bresciano,118019.0,S. Chipperfield,subst,Substitution 2,
208431,2010,Group Stage - 3,67,,14,Serbia,115957,N. Žigić,117975.0,M. Pantelić,subst,Substitution 2,
208431,2010,Group Stage - 3,69,,20,Australia,77105,T. Cahill,77175.0,L. Wilkshire,Goal,Normal Goal,
208431,2010,Group Stage - 3,73,,20,Australia,7024,B. Holman,104284.0,J. Čulina,Goal,Normal Goal,
208431,2010,Group Stage - 3,77,,14,Serbia,48385,Z. Kuzmanović,89024.0,D. Lazović,subst,Substitution 3,
208431,2010,Group Stage - 3,82,,20,Australia,77175,L. Wilkshire,77108.0,R. García,subst,Substitution 3,
208431,2010,Group Stage - 3,84,,14,Serbia,117975,M. Pantelić,,,Goal,Normal Goal,
208432,2010,Group Stage - 3,60,,25,Germany,1458,M. Özil,522.0,T. Müller,Goal,Normal Goal,
208432,2010,Group Stage - 3,64,,1504,Ghana,115049,P. Tagoe,46716.0,S. Muntari,subst,Substitution 1,
208432,2010,Group Stage - 3,68,,25,Germany,522,T. Müller,114910.0,P. Trochowski,subst,Substitution 1,
208432,2010,Group Stage - 3,73,,25,Germany,499,J. Boateng,114925.0,M. Jansen,subst,Substitution 2,
208432,2010,Group Stage - 3,81,,25,Germany,50914,B. Schweinsteiger,752.0,T. Kroos,subst,Substitution 3,
208432,2010,Group Stage - 3,82,,1504,Ghana,3431,A. Gyan,116180.0,M. Amoah,subst,Substitution 2,
208432,2010,Group Stage - 3,90,2.0,1504,Ghana,1370,A. Ayew,100768.0,D. Adiyiah,subst,Substitution 3,
208433,2010,Group Stage - 3,25,,773,Slovakia,72041,R. Vittek,31023.0,J. Kucka,Goal,Normal Goal,
208433,2010,Group Stage - 3,46,,768,Italy,30771,D. Criscito,30621.0,C. Maggio,subst,Substitution 1,
